political_party,sitting_year,keyword,score
λαικος ορθοδοξος συναγερμος,2010,πλειοψηφι,10.910368475709586
λαικος ορθοδοξος συναγερμος,2010,πρεπ,6.547490704636895
λαικος ορθοδοξος συναγερμος,2010,τραπεζ,5.555315807450427
λαικος ορθοδοξος συναγερμος,2010,υπουργ,10.499447650101459
λαικος ορθοδοξος συναγερμος,2011,αρθρ,5.980687646390786
λαικος ορθοδοξος συναγερμος,2011,γιατι,7.870599635610525
λαικος ορθοδοξος συναγερμος,2011,ευρω,5.424769814381322
λαικος ορθοδοξος συναγερμος,2011,ευχαριστουμ,28.855958291380734
λαικος ορθοδοξος συναγερμος,2011,λεπτ,11.41466975591075
λαικος ορθοδοξος συναγερμος,2011,οποι,16.634665126555866
λαικος ορθοδοξος συναγερμος,2011,πλειοψηφι,11.569458455524737
λαικος ορθοδοξος συναγερμος,2011,πρεπ,6.8023278723602925
λαικος ορθοδοξος συναγερμος,2011,τραπεζ,8.881748104515395
λαικος ορθοδοξος συναγερμος,2011,υπουργ,13.431019593544242
λαικος ορθοδοξος συναγερμος,2012,αρθρ,3.863241371177976
λαικος ορθοδοξος συναγερμος,2012,γιατι,3.2320574731360874
λαικος ορθοδοξος συναγερμος,2012,ευρω,1.0543899851578358
λαικος ορθοδοξος συναγερμος,2012,ευχαριστουμ,7.8453473521383446
λαικος ορθοδοξος συναγερμος,2012,λεπτ,3.12066340650921
λαικος ορθοδοξος συναγερμος,2012,οποι,6.75574716710855
λαικος ορθοδοξος συναγερμος,2012,πλειοψηφι,3.128516379969081
λαικος ορθοδοξος συναγερμος,2012,πρεπ,3.5467583153825224
λαικος ορθοδοξος συναγερμος,2012,τραπεζ,2.1223383981653487
λαικος ορθοδοξος συναγερμος,2012,υπουργ,4.717165803446037
λαικος συνδεσμος - χρυση αυγη,2012,αρθρ,0.9256459346879704
λαικος συνδεσμος - χρυση αυγη,2012,αυγ,6.903955759804633
λαικος συνδεσμος - χρυση αυγη,2012,ελλην,3.7839601595181054
λαικος συνδεσμος - χρυση αυγη,2012,ελληνικ,3.2542837445573345
λαικος συνδεσμος - χρυση αυγη,2012,ολ,1.0221214466536295
λαικος συνδεσμος - χρυση αυγη,2012,οποι,1.6890233409234825
λαικος συνδεσμος - χρυση αυγη,2012,οχι,0.10888676080606316
λαικος συνδεσμος - χρυση αυγη,2012,παρ,0.3112098861446986
λαικος συνδεσμος - χρυση αυγη,2012,χρυς,6.170900589842356
λαικος συνδεσμος - χρυση αυγη,2013,αρθρ,7.690243695820606
λαικος συνδεσμος - χρυση αυγη,2013,αυγ,22.0077275130001
λαικος συνδεσμος - χρυση αυγη,2013,ελλην,6.056199497463406
λαικος συνδεσμος - χρυση αυγη,2013,ελληνικ,7.038886438327112
λαικος συνδεσμος - χρυση αυγη,2013,ολ,3.916360659952811
λαικος συνδεσμος - χρυση αυγη,2013,οποι,11.847519543189065
λαικος συνδεσμος - χρυση αυγη,2013,οχι,0.5045665696920935
λαικος συνδεσμος - χρυση αυγη,2013,παρ,0.5098240342714482
λαικος συνδεσμος - χρυση αυγη,2013,πλειοψηφι,1.4413695825552073
λαικος συνδεσμος - χρυση αυγη,2013,χρυς,20.221118948600427
λαικος συνδεσμος - χρυση αυγη,2014,αρθρ,4.310140116384863
λαικος συνδεσμος - χρυση αυγη,2014,αυγ,18.67657922726755
λαικος συνδεσμος - χρυση αυγη,2014,ελλην,2.3982985797882574
λαικος συνδεσμος - χρυση αυγη,2014,ελληνικ,4.194847607446799
λαικος συνδεσμος - χρυση αυγη,2014,ολ,1.4105805473477262
λαικος συνδεσμος - χρυση αυγη,2014,οποι,8.874992639284157
λαικος συνδεσμος - χρυση αυγη,2014,οχι,0.58630005431484
λαικος συνδεσμος - χρυση αυγη,2014,παρ,0.9666411528143779
λαικος συνδεσμος - χρυση αυγη,2014,πλειοψηφι,1.9994023618523191
λαικος συνδεσμος - χρυση αυγη,2014,χρυς,16.462300498014788
λαικος συνδεσμος - χρυση αυγη,2015,αρθρ,2.3203654792251394
λαικος συνδεσμος - χρυση αυγη,2015,αυγ,21.755360703125987
λαικος συνδεσμος - χρυση αυγη,2015,ελλην,4.157169923963464
λαικος συνδεσμος - χρυση αυγη,2015,ελληνικ,4.963545894403598
λαικος συνδεσμος - χρυση αυγη,2015,ολ,4.53338695399205
λαικος συνδεσμος - χρυση αυγη,2015,οποι,8.84756663797027
λαικος συνδεσμος - χρυση αυγη,2015,οχι,4.915487283419932
λαικος συνδεσμος - χρυση αυγη,2015,παρ,3.3163823462028468
λαικος συνδεσμος - χρυση αυγη,2015,πλειοψηφι,6.20091207190825
λαικος συνδεσμος - χρυση αυγη,2015,χρυς,18.94829230990226
λαικος συνδεσμος - χρυση αυγη,2016,αρθρ,5.277302600950742
λαικος συνδεσμος - χρυση αυγη,2016,αυγ,24.126129405041354
λαικος συνδεσμος - χρυση αυγη,2016,ελλην,7.684220771836027
λαικος συνδεσμος - χρυση αυγη,2016,ελληνικ,8.655882450029349
λαικος συνδεσμος - χρυση αυγη,2016,ολ,5.674137461791179
λαικος συνδεσμος - χρυση αυγη,2016,οποι,12.034046646496515
λαικος συνδεσμος - χρυση αυγη,2016,οχι,11.153202411092334
λαικος συνδεσμος - χρυση αυγη,2016,παρ,13.727976969449703
λαικος συνδεσμος - χρυση αυγη,2016,πλειοψηφι,21.95280178611052
λαικος συνδεσμος - χρυση αυγη,2016,χρυς,19.56747187991764
λαικος συνδεσμος - χρυση αυγη,2017,αρθρ,4.0070277431511165
λαικος συνδεσμος - χρυση αυγη,2017,αυγ,14.978649232188046
λαικος συνδεσμος - χρυση αυγη,2017,ελλην,3.146222787536328
λαικος συνδεσμος - χρυση αυγη,2017,ελληνικ,4.609078024555764
λαικος συνδεσμος - χρυση αυγη,2017,ολ,4.639159921716296
λαικος συνδεσμος - χρυση αυγη,2017,οποι,10.136726269514831
λαικος συνδεσμος - χρυση αυγη,2017,οχι,13.944417219089466
λαικος συνδεσμος - χρυση αυγη,2017,παρ,11.547749789032318
λαικος συνδεσμος - χρυση αυγη,2017,χρυς,12.650857954186158
λαικος συνδεσμος - χρυση αυγη,2018,αρθρ,3.278211716899309
λαικος συνδεσμος - χρυση αυγη,2018,αυγ,11.95421398793284
λαικος συνδεσμος - χρυση αυγη,2018,ελλην,4.317350987314124
λαικος συνδεσμος - χρυση αυγη,2018,ελληνικ,5.100609240159158
λαικος συνδεσμος - χρυση αυγη,2018,ολ,4.166349655218728
λαικος συνδεσμος - χρυση αυγη,2018,οποι,8.204210043202323
λαικος συνδεσμος - χρυση αυγη,2018,οχι,5.273641342936179
λαικος συνδεσμος - χρυση αυγη,2018,παρ,3.2341975254486623
λαικος συνδεσμος - χρυση αυγη,2018,χρυς,9.902118820516675
λαικος συνδεσμος - χρυση αυγη,2019,αρθρ,2.430125200256926
λαικος συνδεσμος - χρυση αυγη,2019,αυγ,11.448495044078705
λαικος συνδεσμος - χρυση αυγη,2019,ελλην,2.287123440649519
λαικος συνδεσμος - χρυση αυγη,2019,ελληνικ,3.163157953723101
λαικος συνδεσμος - χρυση αυγη,2019,ολ,1.660800861374215
λαικος συνδεσμος - χρυση αυγη,2019,οποι,4.269731394106276
λαικος συνδεσμος - χρυση αυγη,2019,οχι,2.220584093031883
λαικος συνδεσμος - χρυση αυγη,2019,παρ,0.1537108937027624
λαικος συνδεσμος - χρυση αυγη,2019,πλειοψηφι,0.112640832934737
λαικος συνδεσμος - χρυση αυγη,2019,χρυς,9.758668981997783
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,αρθρ,3.154844088993559
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,εγ,1.7833973729277142
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,ερωτης,1.273671578271089
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,ευχαριστ,1.9236318989158872
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,εχετ,3.2206378481757336
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,λεπτ,6.759741031414714
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,οποι,1.825040292994706
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,συναδελφ,7.9616831409155004
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,τωρα,0.7253659070121264
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2019,υπουργ,2.7203083179898613
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,αρθρ,4.713017753876455
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,εγ,8.930273417180148
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,ερωτης,6.372761324255534
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,ευχαριστ,9.764129012458664
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,εχετ,10.151702950382788
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,λεπτ,10.681281609917235
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,οποι,3.379766690604818
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,συναδελφ,19.659419053309037
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,τωρα,3.5750118320175455
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2020,υπουργ,9.850972832755312
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,αρθρ,4.168602336619509
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,εγ,14.43863652043441
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,ερωτης,4.874863240984527
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,ευχαριστ,15.334886832697505
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,εχετ,7.843092115016916
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,λεπτ,4.435901198124503
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,οποι,5.9299848173423335
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,συναδελφ,21.89840457342893
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,τωρα,8.155575329280632
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2021,υπουργ,11.529426929446988
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,αρθρ,4.968920698028101
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,εγ,12.036316740334716
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,ερωτης,4.435191490398109
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,ευχαριστ,13.637713599449167
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,εχετ,5.447350337558077
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,λεπτ,1.4073449732193415
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,οποι,4.956486228578125
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,συναδελφ,19.86971099698043
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,τωρα,8.08713415608766
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2022,υπουργ,10.698435201705756
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,αρθρ,1.245308208033214
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,εγ,2.7301444968761244
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,ερωτης,1.106374451219069
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,ευχαριστ,2.8749669521530556
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,εχετ,1.3957425421317529
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,λεπτ,0.17217633513749533
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,συναδελφ,5.2873694790362
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,τωρα,1.7365705011986718
μετωπο ευρωπαικης ρεαλιστικης ανυπακοης (μερα25),2023,υπουργ,2.4662688645872293
νεα αριστερα,2023,βι,0.3664378848497587
νεα αριστερα,2023,κλιματικ,0.9755062033490374
νεα αριστερα,2023,οποι,0.40798553196011356
νεα αριστερα,2023,πανεπιστημι,0.5166543573861746
νεα αριστερα,2023,στ,0.7417457402243328
νεα αριστερα,2024,βι,1.5326371086725765
νεα αριστερα,2024,δημοσι,2.16740337735078
νεα αριστερα,2024,επιστολικ,3.3221161730917435
νεα αριστερα,2024,κλιματικ,1.8994628884822096
νεα αριστερα,2024,ομοφυλ,1.6425552186892494
νεα αριστερα,2024,οποι,1.8850663510032477
νεα αριστερα,2024,πανεπιστημι,4.962170219402964
νεα αριστερα,2024,στ,1.2111681290685223
νεα αριστερα,2024,φοιτητ,1.8136586254306222
νεα αριστερα,2024,ψηφ,2.0970643148986436
νεα δημοκρατια,1989,αρθρ,5.712510753473552
νεα δημοκρατια,1989,βουλευτ,2.518300610610689
νεα δημοκρατια,1989,νομοσχεδι,1.415531507605486
νεα δημοκρατια,1989,οποι,10.569844988589125
νεα δημοκρατια,1989,προεδρ,5.304199356531161
νεα δημοκρατια,1989,στ,0.8489698709663814
νεα δημοκρατια,1989,συναδελφ,5.537055447145438
νεα δημοκρατια,1989,τροπολογι,6.256684930427387
νεα δημοκρατια,1989,υπουργ,3.870916969508121
νεα δημοκρατια,1990,αρθρ,48.00274371974237
νεα δημοκρατια,1990,βουλευτ,8.959542627188062
νεα δημοκρατια,1990,νομοσχεδι,12.762538800958712
νεα δημοκρατια,1990,οποι,34.69906671585376
νεα δημοκρατια,1990,προεδρ,21.629019134668194
νεα δημοκρατια,1990,στ,7.639969981014655
νεα δημοκρατια,1990,συναδελφ,26.54434507989408
νεα δημοκρατια,1990,τροπολογι,18.979576549359543
νεα δημοκρατια,1990,υπουργ,23.053862197232693
νεα δημοκρατια,1991,αρθρ,55.672722791795074
νεα δημοκρατια,1991,βουλευτ,8.556488763884706
νεα δημοκρατια,1991,νομοσχεδι,14.10862438391933
νεα δημοκρατια,1991,οποι,39.9534229238962
νεα δημοκρατια,1991,προεδρ,22.408522652556456
νεα δημοκρατια,1991,στ,5.816875293688108
νεα δημοκρατια,1991,συναδελφ,23.71496135709698
νεα δημοκρατια,1991,τροπολογι,30.069748327201957
νεα δημοκρατια,1991,υπουργ,25.405100987583495
νεα δημοκρατια,1992,αρθρ,59.73235012578805
νεα δημοκρατια,1992,βουλευτ,6.87554139668646
νεα δημοκρατια,1992,νομοσχεδι,15.283770259237935
νεα δημοκρατια,1992,οποι,37.05227734122679
νεα δημοκρατια,1992,προεδρ,29.257567290267122
νεα δημοκρατια,1992,στ,8.006055823379752
νεα δημοκρατια,1992,συναδελφ,31.197749717561763
νεα δημοκρατια,1992,τροπολογι,54.44979636046215
νεα δημοκρατια,1992,υπουργ,24.492689528831043
νεα δημοκρατια,1993,αρθρ,46.496885224899856
νεα δημοκρατια,1993,βουλευτ,6.229474986211398
νεα δημοκρατια,1993,νομοσχεδι,13.803302078582828
νεα δημοκρατια,1993,οποι,34.06515925891567
νεα δημοκρατια,1993,προεδρ,23.720323904660596
νεα δημοκρατια,1993,στ,4.813809056497117
νεα δημοκρατια,1993,συναδελφ,23.884731954491325
νεα δημοκρατια,1993,τροπολογι,33.08184753752787
νεα δημοκρατια,1993,υπουργ,22.57301099107309
νεα δημοκρατια,1994,αρθρ,4.913022014292205
νεα δημοκρατια,1994,βουλευτ,2.711901533268727
νεα δημοκρατια,1994,νομοσχεδι,9.586619202242897
νεα δημοκρατια,1994,οποι,25.246586754765666
νεα δημοκρατια,1994,προεδρ,13.821704831963787
νεα δημοκρατια,1994,στ,2.690486681595546
νεα δημοκρατια,1994,συναδελφ,4.53910550745369
νεα δημοκρατια,1994,τροπολογι,11.767711274726944
νεα δημοκρατια,1994,υπουργ,22.412468588242227
νεα δημοκρατια,1996,αρθρ,5.1373872267316525
νεα δημοκρατια,1996,βουλευτ,2.4560283858445726
νεα δημοκρατια,1996,νομοσχεδι,2.6590729860265663
νεα δημοκρατια,1996,οποι,8.246537883525697
νεα δημοκρατια,1996,προεδρ,8.343847417698436
νεα δημοκρατια,1996,στ,2.2581605281462314
νεα δημοκρατια,1996,συναδελφ,1.0931892859136376
νεα δημοκρατια,1996,τροπολογι,3.6243166516129
νεα δημοκρατια,1996,υπουργ,5.328891725534294
νεα δημοκρατια,1997,αρθρ,25.720954090186353
νεα δημοκρατια,1997,βουλευτ,5.136535954739359
νεα δημοκρατια,1997,νομοσχεδι,17.942277841910798
νεα δημοκρατια,1997,οποι,41.026916439940415
νεα δημοκρατια,1997,προεδρ,30.83195011106986
νεα δημοκρατια,1997,στ,7.851491175839256
νεα δημοκρατια,1997,συναδελφ,5.815328525377559
νεα δημοκρατια,1997,τροπολογι,18.15746052806435
νεα δημοκρατια,1997,υπουργ,35.87365399871074
νεα δημοκρατια,1998,αρθρ,8.363494164854718
νεα δημοκρατια,1998,βουλευτ,2.7678156179832922
νεα δημοκρατια,1998,νομοσχεδι,5.31291858136899
νεα δημοκρατια,1998,οποι,19.13818276713196
νεα δημοκρατια,1998,προεδρ,13.596082415781643
νεα δημοκρατια,1998,στ,4.862240931065748
νεα δημοκρατια,1998,συναδελφ,5.044630465432428
νεα δημοκρατια,1998,τροπολογι,3.4904443701842425
νεα δημοκρατια,1998,υπουργ,19.208456769074118
νεα δημοκρατια,1999,αρθρ,20.991249706301264
νεα δημοκρατια,1999,βουλευτ,3.471115424027936
νεα δημοκρατια,1999,νομοσχεδι,15.460178534074714
νεα δημοκρατια,1999,οποι,35.03831665647069
νεα δημοκρατια,1999,προεδρ,25.790880023687677
νεα δημοκρατια,1999,στ,7.187070079439905
νεα δημοκρατια,1999,συναδελφ,5.317500452732751
νεα δημοκρατια,1999,τροπολογι,18.660462878707794
νεα δημοκρατια,1999,υπουργ,27.69260020909379
νεα δημοκρατια,2000,αρθρ,12.500689644775171
νεα δημοκρατια,2000,βουλευτ,3.8445211071662406
νεα δημοκρατια,2000,ευχαριστουμ,0.47638253100719996
νεα δημοκρατια,2000,νομοσχεδι,8.960330174566225
νεα δημοκρατια,2000,οποι,25.10731383619352
νεα δημοκρατια,2000,προεδρ,15.782598367923935
νεα δημοκρατια,2000,στ,7.399070079424634
νεα δημοκρατια,2000,συναδελφ,2.4625844567393393
νεα δημοκρατια,2000,τροπολογι,8.82655466594703
νεα δημοκρατια,2000,υπουργ,22.626018105774346
νεα δημοκρατια,2001,αρθρ,25.439788624670943
νεα δημοκρατια,2001,βουλευτ,11.871237329912434
νεα δημοκρατια,2001,ευχαριστουμ,0.8069945084800989
νεα δημοκρατια,2001,νομοσχεδι,15.126344849685381
νεα δημοκρατια,2001,οποι,48.381526233332934
νεα δημοκρατια,2001,προεδρ,18.037255246325223
νεα δημοκρατια,2001,στ,11.501312186941705
νεα δημοκρατια,2001,συναδελφ,11.110316882265252
νεα δημοκρατια,2001,τροπολογι,13.809118481049172
νεα δημοκρατια,2001,υπουργ,31.172107082221366
νεα δημοκρατια,2002,αρθρ,11.769459811859235
νεα δημοκρατια,2002,βουλευτ,3.3126268960884566
νεα δημοκρατια,2002,ευχαριστουμ,0.5565643071494607
νεα δημοκρατια,2002,νομοσχεδι,7.869329505558228
νεα δημοκρατια,2002,οποι,23.10261229660405
νεα δημοκρατια,2002,προεδρ,12.495561169962924
νεα δημοκρατια,2002,στ,8.277037336240578
νεα δημοκρατια,2002,συναδελφ,6.269386649784987
νεα δημοκρατια,2002,τροπολογι,6.810671657826231
νεα δημοκρατια,2002,υπουργ,18.815056351971727
νεα δημοκρατια,2003,αρθρ,11.892698919988854
νεα δημοκρατια,2003,βουλευτ,7.897339135778837
νεα δημοκρατια,2003,ευχαριστουμ,0.9761979232920674
νεα δημοκρατια,2003,νομοσχεδι,15.527560669163648
νεα δημοκρατια,2003,οποι,22.79922135794781
νεα δημοκρατια,2003,προεδρ,9.46144087828398
νεα δημοκρατια,2003,στ,10.800719666550114
νεα δημοκρατια,2003,συναδελφ,7.368531780484529
νεα δημοκρατια,2003,τροπολογι,10.214500216556932
νεα δημοκρατια,2003,υπουργ,16.210613401153164
νεα δημοκρατια,2004,αρθρ,24.872468147168682
νεα δημοκρατια,2004,βουλευτ,5.068719004973366
νεα δημοκρατια,2004,ευχαριστουμ,16.56167672908262
νεα δημοκρατια,2004,νομοσχεδι,17.796598686016537
νεα δημοκρατια,2004,οποι,25.576835076685196
νεα δημοκρατια,2004,προεδρ,7.932272783803385
νεα δημοκρατια,2004,στ,9.098585222985234
νεα δημοκρατια,2004,συναδελφ,20.349045157225078
νεα δημοκρατια,2004,τροπολογι,12.482480061950156
νεα δημοκρατια,2004,υπουργ,13.390536808461745
νεα δημοκρατια,2005,αρθρ,43.40911537577089
νεα δημοκρατια,2005,βουλευτ,23.93019796118114
νεα δημοκρατια,2005,ευχαριστουμ,57.50102420761471
νεα δημοκρατια,2005,νομοσχεδι,36.09183767854158
νεα δημοκρατια,2005,οποι,51.85875951601991
νεα δημοκρατια,2005,προεδρ,18.722065335982315
νεα δημοκρατια,2005,στ,19.26268811255976
νεα δημοκρατια,2005,συναδελφ,50.11508214082271
νεα δημοκρατια,2005,τροπολογι,6.789772782024714
νεα δημοκρατια,2005,υπουργ,17.899559724077317
νεα δημοκρατια,2006,αρθρ,25.493517517665747
νεα δημοκρατια,2006,βουλευτ,23.720849770073432
νεα δημοκρατια,2006,ευχαριστουμ,64.54857135338544
νεα δημοκρατια,2006,νομοσχεδι,18.209002568014967
νεα δημοκρατια,2006,οποι,50.818916079745115
νεα δημοκρατια,2006,προεδρ,13.156315565974655
νεα δημοκρατια,2006,στ,15.880994765053305
νεα δημοκρατια,2006,συναδελφ,36.907843891365985
νεα δημοκρατια,2006,τροπολογι,13.09793361968302
νεα δημοκρατια,2006,υπουργ,15.977950407636742
νεα δημοκρατια,2007,αρθρ,26.556757379873112
νεα δημοκρατια,2007,βουλευτ,30.78820517297104
νεα δημοκρατια,2007,ευχαριστουμ,57.177837741162875
νεα δημοκρατια,2007,νομοσχεδι,11.911974888955552
νεα δημοκρατια,2007,οποι,55.50081591646992
νεα δημοκρατια,2007,προεδρ,11.763461301780023
νεα δημοκρατια,2007,στ,17.828974513741155
νεα δημοκρατια,2007,συναδελφ,33.884863875548675
νεα δημοκρατια,2007,τροπολογι,9.45957563940721
νεα δημοκρατια,2007,υπουργ,19.071408877846
νεα δημοκρατια,2008,αρθρ,34.24071483333344
νεα δημοκρατια,2008,βουλευτ,30.352089633185624
νεα δημοκρατια,2008,ευχαριστουμ,37.47160561766328
νεα δημοκρατια,2008,νομοσχεδι,15.05220007615274
νεα δημοκρατια,2008,οποι,56.971263960126855
νεα δημοκρατια,2008,προεδρ,20.095587725472885
νεα δημοκρατια,2008,στ,20.42294273767001
νεα δημοκρατια,2008,συναδελφ,30.647283305593433
νεα δημοκρατια,2008,τροπολογι,6.949726945323422
νεα δημοκρατια,2008,υπουργ,18.23034108029144
νεα δημοκρατια,2009,αρθρ,19.468206719709546
νεα δημοκρατια,2009,βουλευτ,12.47580728496428
νεα δημοκρατια,2009,ευχαριστουμ,19.004307448273252
νεα δημοκρατια,2009,νομοσχεδι,6.456032724830432
νεα δημοκρατια,2009,οποι,36.143958665623806
νεα δημοκρατια,2009,προεδρ,8.516337343936698
νεα δημοκρατια,2009,στ,9.789207749806685
νεα δημοκρατια,2009,συναδελφ,12.14422745551633
νεα δημοκρατια,2009,τροπολογι,10.486867008465223
νεα δημοκρατια,2009,υπουργ,8.502930043516228
νεα δημοκρατια,2010,αρθρ,16.02823475458341
νεα δημοκρατια,2010,βουλευτ,11.671497836903388
νεα δημοκρατια,2010,ευχαριστουμ,38.916746997392536
νεα δημοκρατια,2010,νομοσχεδι,16.833650025097153
νεα δημοκρατια,2010,οποι,40.286926507755325
νεα δημοκρατια,2010,προεδρ,10.209109106918557
νεα δημοκρατια,2010,στ,10.984304927903425
νεα δημοκρατια,2010,συναδελφ,3.422188373957053
νεα δημοκρατια,2010,τροπολογι,2.4441803807603852
νεα δημοκρατια,2010,υπουργ,13.748775790394506
νεα δημοκρατια,2011,αρθρ,14.788913462642054
νεα δημοκρατια,2011,βουλευτ,16.186886061029053
νεα δημοκρατια,2011,ευχαριστουμ,42.390275009018346
νεα δημοκρατια,2011,νομοσχεδι,10.855238511600017
νεα δημοκρατια,2011,οποι,36.14026342400508
νεα δημοκρατια,2011,προεδρ,11.496431541855053
νεα δημοκρατια,2011,στ,8.198976024832202
νεα δημοκρατια,2011,συναδελφ,4.074397250725324
νεα δημοκρατια,2011,τροπολογι,5.137377299353279
νεα δημοκρατια,2011,υπουργ,15.859046384944266
νεα δημοκρατια,2012,αρθρ,12.766370538695226
νεα δημοκρατια,2012,βουλευτ,18.55996493147599
νεα δημοκρατια,2012,ευχαριστουμ,27.749005103733158
νεα δημοκρατια,2012,νομοσχεδι,3.2067148119465045
νεα δημοκρατια,2012,οποι,25.817083844960074
νεα δημοκρατια,2012,προεδρ,10.401680057657352
νεα δημοκρατια,2012,στ,5.718809400751417
νεα δημοκρατια,2012,συναδελφ,13.523878449926052
νεα δημοκρατια,2012,τροπολογι,6.451455185514278
νεα δημοκρατια,2012,υπουργ,13.420536919256728
νεα δημοκρατια,2013,αρθρ,23.00698317064083
νεα δημοκρατια,2013,βουλευτ,22.142204377434673
νεα δημοκρατια,2013,ευχαριστουμ,36.54012764566411
νεα δημοκρατια,2013,νομοσχεδι,6.410874762982545
νεα δημοκρατια,2013,οποι,42.76352650254616
νεα δημοκρατια,2013,προεδρ,14.926356955385138
νεα δημοκρατια,2013,στ,10.443820811499126
νεα δημοκρατια,2013,συναδελφ,29.414887793074765
νεα δημοκρατια,2013,τροπολογι,15.485275953735012
νεα δημοκρατια,2013,υπουργ,16.257069372904184
νεα δημοκρατια,2014,αρθρ,23.44569228171087
νεα δημοκρατια,2014,βουλευτ,22.0099742937316
νεα δημοκρατια,2014,ευχαριστουμ,29.442400778291898
νεα δημοκρατια,2014,νομοσχεδι,8.023760971461526
νεα δημοκρατια,2014,οποι,40.67271426717023
νεα δημοκρατια,2014,προεδρ,12.910826512529486
νεα δημοκρατια,2014,στ,10.053899534565415
νεα δημοκρατια,2014,συναδελφ,27.76371554807731
νεα δημοκρατια,2014,τροπολογι,31.591837220559576
νεα δημοκρατια,2014,υπουργ,19.40587735630808
νεα δημοκρατια,2015,αρθρ,8.745439893448836
νεα δημοκρατια,2015,βουλευτ,7.010136888109756
νεα δημοκρατια,2015,ευχαριστουμ,0.6304952793929728
νεα δημοκρατια,2015,νομοσχεδι,6.58881882906518
νεα δημοκρατια,2015,οποι,22.90157215065739
νεα δημοκρατια,2015,προεδρ,18.989661182498608
νεα δημοκρατια,2015,στ,8.357268149347846
νεα δημοκρατια,2015,συναδελφ,5.568875854977709
νεα δημοκρατια,2015,τροπολογι,5.826539955335621
νεα δημοκρατια,2015,υπουργ,17.447046482134972
νεα δημοκρατια,2016,αρθρ,7.397113553358446
νεα δημοκρατια,2016,βουλευτ,5.338260660333078
νεα δημοκρατια,2016,ευχαριστουμ,0.29878974290945126
νεα δημοκρατια,2016,νομοσχεδι,7.4469549456704405
νεα δημοκρατια,2016,οποι,30.807690395745905
